,Distance to the closest Airport (kms),Distance to the closest Builtup (kms),Distance to the closest roads (kms),Distance to the closest Agricultural area (kms),Distance to the closest Settlement (kms),Distance to the closest Vegetation (kms),Distance to the closest Water (kms),Distance to the closest Forest (kms),Distance to the closest Grassland (kms),Lat,Long,Australia,France,India,Italy,Japan,Philippines,Portugal,Scotland,South Africa,Spain,Thailand,Turkey,Wind speed at 50,Wind speed at 100,Wind speed at 200
320,122.51529018928572,27.631100883214287,3.202968161428571,26.483811895714286,8.429252649535716,42.25020657500001,51.24522359071429,7.292954981071429,13.999346527499998,42.34050883964286,-4.043498140642858,0,0,0,0,0,0,0,0,0,1,0,0,5.605942142857144,6.649118571428568,7.570908214285711
321,330.15865518,30.270288601999997,3.7116873572,0.49852416266000005,6.4849510408,84.68629314799998,15.484566734000001,1.7548604718,1.0804674552,45.109639498,3.1173793964,0,1,0,0,0,0,0,0,0,0,0,0,6.2522600000000015,7.119701999999998,8.328911999999999
323,120.16597892799999,8.649342298480002,7.8338349987199996,2.40717333096,5.9993878276,10.9961541088,5.215369490760001,3.9204868254,30.680243434000005,41.190154461599995,0.6661667904080001,0,0,0,0,0,0,0,0,0,1,0,0,6.382028,7.023140800000001,7.850644400000001
324,267.2736465826088,6.330744550956522,5.172384451565216,0.4869886167939129,2.7742112679565216,1.743316288356522,24.91745993608696,1.647604919704348,1.608577687795652,42.07683381913042,13.647433820434781,0,0,0,1,0,0,0,0,0,0,0,0,4.575350434782608,5.42952,6.200544347826088
325,15.823798325157895,249.97206738631576,4.799374136336844,17.096982172105267,19.02463254147368,4.5507370298421055,46.04128849757893,1.6468507899210525,1.6396946901799996,-31.550381875052622,118.47408491894731,1,0,0,0,0,0,0,0,0,0,0,0,5.470516210526316,6.662990526315785,7.763254315789474
326,215.15240616,33.695721675,5.4878577166,10.731970349,1.5009218907,10.89642455,29.423072655,1.47422424651,3.5613880558,45.960110458,0.17766382740000006,0,1,0,0,0,0,0,0,0,0,0,0,5.451801000000001,6.740678999999999,7.854719000000001
327,233.4227432,42.52678088666666,9.693329542333332,1.333327168,2.9307433743333333,24.56719974333333,18.341188233333334,0.8022425160666667,1.2656862453333333,45.98632473666667,0.44906758733333335,0,1,0,0,0,0,0,0,0,0,0,0,5.433163333333333,6.712626666666666,7.789973333333332
330,10.982768043333332,60.07282917666666,4.369260895666668,1.3110740967,1.6613878798333328,46.43805418166666,37.378094246666656,13.865295566666667,3.7261137955,-36.431962888333345,143.36090166666662,1,0,0,0,0,0,0,0,0,0,0,0,6.407778333333334,7.338306666666668,8.098059999999998
332,2.786265414666667,413.2842811666666,8.292386846,1.3423742863333334,96.80127255,0.4050667676333333,2.2233815296666664,4.790107733666667,0.1866654493,-23.154721500000004,113.77241803333334,1,0,0,0,0,0,0,0,0,0,0,0,5.9057233333333325,6.7235933333333335,7.431846666666666
333,127.843506525,4.681540076,3.72559012325,1.1775834280833335,5.624328407666667,11.196527638333334,4.2306554876666675,0.9933885769666668,30.75122651583333,41.13292368333333,0.5840164314999999,0,0,0,0,0,0,0,0,0,1,0,0,6.8307175,7.641085,8.447594166666667
334,310.3610260025,27.959355322000004,3.6630195466,1.8459645775825,5.476616259224999,2.053750451575,4.3276602202750025,2.9293136068425003,0.7706017574249998,43.686910160500005,-7.7336961322750035,0,0,0,0,0,0,0,0,0,1,0,0,7.8252025,8.41274275,9.12044525
335,193.73086653333328,22.585478805151514,1.3710251269181817,24.459616680909093,2.0177724036666667,6.600225502151517,23.69737370060606,3.579026445666666,17.424649110909087,48.12319493939393,1.6321092538787876,0,1,0,0,0,0,0,0,0,0,0,0,5.5276887878787875,6.844118787878789,7.9538433333333325
336,98.05905832,28.37900487461538,3.757122414692308,6.2772146592307685,2.43954147223077,20.381540798461536,8.694478919153848,2.735082703538461,6.656042524307692,46.504085624615385,-1.1512830499230768,0,1,0,0,0,0,0,0,0,0,0,0,5.334282307692306,6.500343076923077,7.382983076923077
337,109.89959807142857,11.4233395034,3.262750451,2.574526820371428,2.5612406784285726,6.753752339371427,17.84293292685714,1.6156798619857144,5.2754450959428585,38.858877342285716,16.416681241428574,0,0,0,1,0,0,0,0,0,0,0,0,4.265057142857145,5.0797539999999985,5.8876079999999975
338,107.86352068333332,37.68511114500001,5.111279502,9.950906491833331,2.649889319166667,3.5476806756666672,6.762882949500001,5.559897945666667,18.294445785,37.076968156666666,-4.990405287333334,0,0,0,0,0,0,0,0,0,1,0,0,5.6073499999999985,6.67316,7.604808333333334
340,66.453253346,9.089627484,8.4565314464,7.348602919000001,2.0799979478,12.376547372000001,7.633683175800001,4.9609459428000005,5.1791218542,47.412088358000005,-1.2839297302,0,1,0,0,0,0,0,0,0,0,0,0,5.482666,6.782153999999999,7.884803999999999
341,44.34729593913043,50.61407376304348,23.12045098217391,3.938148315,14.819992106086955,1.8692923138695652,5.6505741364782605,1.3254587634347827,1.7667295242173915,55.57212554652174,-5.578936629913041,0,0,0,0,0,0,0,1,0,0,0,0,6.950443043478263,8.022598695652176,9.273380869565216
342,303.31151072,20.756125607999998,8.0636770136,1.8005310412,2.6984923010000004,17.780752240000005,14.554389742,1.15703072544,1.5056138688,48.949369726,5.2504570364,0,1,0,0,0,0,0,0,0,0,0,0,5.972272,7.162318000000001,8.026038
343,78.54854480125,10.467740965,8.100925735625001,5.024480868874999,6.736906672999999,3.960186144875,2.727814751875,0.91804573735,1.823089959375,56.053277606250006,-4.0516959025,0,0,0,0,0,0,0,1,0,0,0,0,6.609555,7.95492875,9.1892825
344,109.24858688,28.727007766000003,9.2742515044,0.42119286024,2.2564355862,25.46606818,17.545780386,3.2321749292,3.3951635356,48.384043281999986,-0.28852822672,0,1,0,0,0,0,0,0,0,0,0,0,6.334446,7.50294,8.4933
345,112.981624625,34.1653195425,3.0650814035000002,3.5581614925,1.61059072375,32.52992512,31.8526439325,3.7992681647500004,1.6878068977499998,50.2633087775,2.24886789025,0,1,0,0,0,0,0,0,0,0,0,0,5.89531,7.1646350000000005,8.3123725
346,107.25547723333334,20.68916236333333,7.802894254833332,1.822518325,1.262809626883333,20.498761626666667,19.063249048333336,1.8456592875,1.2160462818833333,50.26630500666666,2.4909836406666663,0,1,0,0,0,0,0,0,0,0,0,0,5.834506666666666,7.1936100000000005,8.353
347,280.58410182857153,5.246196248214285,4.4903923519285724,3.0664597914285707,1.8909869800714283,12.37535301857143,2.5680991357142857,2.747305478428572,5.179181762357144,48.569931478571434,3.633685172071429,0,1,0,0,0,0,0,0,0,0,0,0,5.305021428571427,6.530812142857143,7.613877857142858
348,141.94482726666664,25.297090575,4.6751523803333335,3.3225213716666677,1.2715530080833333,19.729019266666665,11.287444591666665,1.6316834626666663,3.2286562318333334,49.79339456666667,2.010778731,0,1,0,0,0,0,0,0,0,0,0,0,5.735816666666668,7.046093333333333,8.245273333333332
349,8.712389215375,87.48810293499996,2.7622159214999997,6.32564064,9.106394704,52.99558691875002,24.790563542500006,4.1927113205,1.4516695575624998,-34.51697901375,149.5425462375,1,0,0,0,0,0,0,0,0,0,0,0,6.8708912500000014,7.86694,8.828587500000003
350,69.210973172,27.543569146,8.119557742000001,11.410832655999998,2.6992318862,26.32766652,14.92408666,0.7939972056,1.4227992052,47.86908011199999,-2.560956249,0,1,0,0,0,0,0,0,0,0,0,0,5.425277999999999,6.587895999999999,7.63305
351,201.8683688057143,61.55859335771428,9.2114523636,7.6170943672857145,5.335228060971428,3.584885376371429,22.075343915999994,2.8519956228571424,2.696206579628572,39.45815303771428,-2.2216649692285717,0,0,0,0,0,0,0,0,0,1,0,0,4.873874571428573,5.865305428571429,6.836134571428571
352,8.606955020230771,52.69594873846154,3.3725196596153846,11.586025686923078,12.69883727923077,31.44714238692308,26.670941708461537,0.7527760112692307,3.2213602036153848,-34.80727590461538,149.39947454615384,1,0,0,0,0,0,0,0,0,0,0,0,6.352486923076923,7.303106923076923,8.369117692307693
353,155.6889531115789,37.6626447303158,2.6469634919105256,6.262718797842102,3.3137458234842114,1.6800143023347354,3.807498160694736,6.291549043736842,7.843613742747366,38.96920098505263,17.02491527410526,0,0,0,1,0,0,0,0,0,0,0,0,4.4419064210526304,5.190068,5.941369684210524
354,233.7890114,14.6846944925,4.732323916624999,1.7977165684999998,6.508570883375,12.33823158,2.5465376061250002,4.2914557360000005,1.579656483125,43.3961780875,2.283556667,0,1,0,0,0,0,0,0,0,0,0,0,6.91105,8.27542375,9.330911249999998
355,33.483681282727275,86.51872144272728,2.299776842,2.316613351272727,1.263204608818182,65.99821948090909,4.960926274636363,1.5567000149909092,34.4502657,35.745872862727275,140.7557704090909,0,0,0,0,1,0,0,0,0,0,0,0,5.914110909090909,6.644678181818183,7.243012727272728
357,298.9965543,8.830989085375,3.9731746525,7.420080486124999,3.77321674125,8.629748322000001,12.07063905375,3.5748962507499997,3.0100464666250004,48.72179341125,4.46685895,0,1,0,0,0,0,0,0,0,0,0,0,5.58135,6.74848375,7.67931625
358,365.17816667777777,41.23680888777777,7.4904778097777776,1.2625748369444445,1.7208613883333332,26.24670798,34.62131986666667,4.368063388333334,0.9097337957444444,48.42806733555553,5.575566130333333,0,1,0,0,0,0,0,0,0,0,0,0,5.279525555555557,6.409611111111111,7.363703333333333
359,169.013973,14.555514553333332,6.6232615960000025,10.372474160166668,1.6967012201666671,14.468535971666665,14.22327182,4.247953202666667,17.825493644999995,48.32737902833333,1.4873027909999998,0,1,0,0,0,0,0,0,0,0,0,0,5.614881666666666,6.916340000000001,8.053128333333332
360,143.06775946,28.241862894,5.9131121846,5.741211381400001,1.03576731052,16.442762618,8.823615415,0.95834828252,1.6503106884,49.720654742,2.045093938,0,1,0,0,0,0,0,0,0,0,0,0,5.824412000000001,7.1868479999999995,8.346036
361,120.71746284782608,11.766811564347828,5.449447728869567,1.962140402608696,1.6804369962173915,22.48689453913044,5.505685178217392,3.1164792764347835,1.5836089843695658,50.04626732391303,1.5625859034782608,0,1,0,0,0,0,0,0,0,0,0,0,6.04044652173913,7.168117826086957,8.186006086956521
362,66.92820651000001,51.700429741111115,2.2086348113333334,0.8470135805000001,3.8005771472222234,10.568856172333334,19.836866623333336,1.0327464978333334,1.266850581733333,-34.23115416555555,19.382474964444448,0,0,0,0,0,0,0,0,1,0,0,0,5.605430000000001,6.458648888888887,7.422782222222222
363,157.34137935750005,16.157561471749993,2.5690658599525,4.678531415375001,15.841111211500001,5.417864840225,48.626355832749994,7.517318059175001,2.9657878625,-30.7336852375,23.8663188565,0,0,0,0,0,0,0,0,1,0,0,0,5.2611955,6.406981499999999,7.454893000000001
364,73.03772006909091,27.823546241818182,4.160695122363636,1.6567520347181814,2.903918217636364,28.560588241818184,18.84557376727273,1.8397249667272728,0.7978583440818181,40.024618145454546,-8.515104082545456,0,0,0,0,0,0,1,0,0,0,0,0,5.79561,6.598007272727273,7.306955454545454
366,109.94570568749998,25.82074333458333,4.996001134416667,16.440950887499998,1.7008616147124995,26.731432107916664,22.83105749291667,4.628115048708335,3.6225346060000008,41.227911376666654,15.472124456666664,0,0,0,1,0,0,0,0,0,0,0,0,4.42255625,5.230315,5.970419166666668
367,111.41324814166666,26.89524759333333,6.0427529120833325,15.685382004583333,1.7480888179083338,26.219475034583336,21.87078193333333,3.5570267980416665,3.8810578709583328,41.20147597333333,15.452420085000005,0,0,0,1,0,0,0,0,0,0,0,0,4.6029004166666665,5.316538333333333,5.919723333333335
368,348.3840570916668,32.847447403333334,4.504106126083333,4.869994789000001,3.7560076590833336,15.588986309166666,28.634843484999994,1.1033579524,1.5284351728416663,48.58319048333333,5.52146990175,0,1,0,0,0,0,0,0,0,0,0,0,5.7778091666666676,6.9482675,7.834809166666667
369,3.4079603255,664.4173438749998,2.2500710425,1.676601334,1.1966838985,1.008536342675,1.7184600015,2.43888181575,0.699131800725,-25.9115579125,113.54925755,1,0,0,0,0,0,0,0,0,0,0,0,5.89654,6.6795399999999985,6.8445800000000006
371,146.54709955844157,32.385658508181834,4.224250130363636,0.9497018863542864,5.0651086930389635,13.603774029324674,8.304773993259737,0.8433177040662336,2.6813370921728565,42.266814933506474,-8.266000301012989,0,0,0,0,0,0,0,0,0,1,0,0,6.809742077922075,7.335798441558441,8.018333376623376
372,43.10998873,31.581195697000002,9.238105352199998,1.9857608132799998,10.4312206389,12.578948478,13.63344624,0.97942215408,7.246070329599999,37.544940177,36.465362651999996,0,0,0,0,0,0,0,0,0,0,0,1,6.1024,6.218361,6.326256
373,23.11264443,22.51716892,4.878413671000001,1.874031098,6.55486702,1.529803927,13.10700772,0.8504704577,0.7803606098,38.02290897,30.21310532,0,0,0,0,0,0,0,0,0,0,0,1,7.1185100000000014,7.65868,8.053460000000001
374,22.87787073,22.06142529,4.922395638999999,1.666376492,6.844218947999999,1.512496324,12.72762415,1.034169183,0.480229358,38.02331732,30.21841602,0,0,0,0,0,0,0,0,0,0,0,1,6.6920600000000015,7.24017,7.73056
375,22.44261895,21.64016828,4.796819804,1.349323222,7.334061656,1.404665434,12.20042911,1.073318388,0.3913693598,38.02173185,30.2242201,0,0,0,0,0,0,0,0,0,0,0,1,6.27191,6.9596399999999985,7.545089999999999
376,22.61348784,20.7985115,5.558731667000001,2.032008824,7.443954066,1.989039241,11.99976404,1.635892561,0.5545115842,38.02748235,30.23181128,0,0,0,0,0,0,0,0,0,0,0,1,7.3677899999999985,7.61815,7.753430000000002
378,24.31673593,21.96407631,6.3160501170000005,3.191490123,5.593471079,3.0282873830000003,13.85070002,1.034105911,0.2799868784,38.03678801,30.21432239,0,0,0,0,0,0,0,0,0,0,0,1,7.58074,7.810230000000002,8.03838
380,25.13276626,22.20736811,5.63173972,3.993879907,4.847012337,3.470793586,14.60573607,1.373853527,0.9640575852,38.04305344,30.20947144,0,0,0,0,0,0,0,0,0,0,0,1,6.9462600000000005,7.36782,7.96391
381,25.07137976,21.38307991,6.197022957000001,4.182734348,5.31098238,3.572393188,14.27055715,1.912301704,1.4229405330000002,38.04674493,30.2180394,0,0,0,0,0,0,0,0,0,0,0,1,6.2943,6.9203899999999985,7.622560000000001
382,25.67204134,21.20018938,5.668477802000001,4.893903765,5.088729369,3.104801362,14.71859281,1.3737735759999998,1.818326048,38.05327547,30.2184788,0,0,0,0,0,0,0,0,0,0,0,1,6.6368399999999985,7.18587,7.65015
383,26.04364681,22.14167197,5.180109453,4.9772171730000005,4.258109327,2.551646601,15.33201593,2.195319195,1.431126409,38.0520137,30.20786552,0,0,0,0,0,0,0,0,0,0,0,1,6.04741,6.67747,7.36999
384,26.6189538,21.51322277,4.739983643,5.171796971,4.460872246,2.265420783,15.61678361,1.254133586,0.9694336699,38.06075075,30.21330042,0,0,0,0,0,0,0,0,0,0,0,1,6.850460000000001,7.32223,7.5719699999999985
385,26.66176238,22.1785179,4.629719434,5.630163228,3.915643476,1.967201679,15.85651596,1.958833873,0.7771758215000001,38.05776646,30.20620038,0,0,0,0,0,0,0,0,0,0,0,1,6.1280800000000015,6.82136,7.46807
386,21.71807443,22.49588753,3.539567929,0.6485613087,7.923289164,0.1553876099,12.01418351,0.3866627124,0.9699479215,38.01082751,30.21913768,0,0,0,0,0,0,0,0,0,0,0,1,7.5398,7.923960000000001,8.19549
387,22.01535051,22.73184009,3.665366477,0.9825128657,7.62451738,0.3377292561,12.35360308,0.05663607732000001,0.9413341504,38.01205869,30.21559949,0,0,0,0,0,0,0,0,0,0,0,1,7.261430000000002,7.80725,8.174380000000001
389,22.27865186,22.26805376,4.215738544,1.040254896,7.386323439,0.8055700268000001,12.34358129,0.5849015218,0.3286897411,38.01693735,30.21885188,0,0,0,0,0,0,0,0,0,0,0,1,6.29818,7.0565,7.68728
390,22.69060856,22.37234656,4.545388054,1.451373883,6.9771346360000015,1.15206769,12.71290875,0.6130027777,0.4145789219,38.01997111,30.21615933,0,0,0,0,0,0,0,0,0,0,0,1,6.854419999999998,7.43888,7.88657
391,22.51241713,22.70180161,4.170789636,1.34577938,7.12938514,0.8497944745,12.72106157,0.1803314436,0.6996702758,38.01656428,30.2137497,0,0,0,0,0,0,0,0,0,0,0,1,7.35785,7.82512,8.143130000000001
392,22.88619253,22.75548632,4.514739573,1.690729505,6.757746201000002,1.227845469,13.03404576,0.4812361519,0.8011344215,38.01955924,30.21171091,0,0,0,0,0,0,0,0,0,0,0,1,7.1010100000000005,7.66357,8.063089999999999
394,70.24365885639345,16.231054904098357,5.734795761770491,3.49549941404918,7.854109990901642,1.2556625741000005,13.37212625811476,2.1306806730885244,1.6933986061475417,37.24745101983607,-2.985179140754099,0,0,0,0,0,0,0,0,0,1,0,0,4.322018852459016,4.798757213114754,5.259207213114754
395,66.67008715714285,19.841994792285714,4.35766780184,3.4430442427428574,10.15467220317143,1.4662969278857143,15.513991542000001,2.483390630942857,2.340831088528572,37.23039585457143,-2.9504311546285713,0,0,0,0,0,0,0,0,0,1,0,0,4.4131360000000015,4.91098,5.444716857142859
398,64.34241692564102,49.933561999743596,1.0746129371641024,2.556674964482052,11.803652357230773,62.588025775384615,10.267874553923074,3.0279338747692317,5.98419276425641,-31.484270484358984,26.431519342307702,0,0,0,0,0,0,0,0,1,0,0,0,6.299535128205129,7.347295128205126,8.434289743589742
399,249.03376012,37.707321619000005,9.0684978582,2.3768464762,7.627481973099999,3.9707970733,24.99345311,1.4606602132,2.4525707544,41.284666359000006,-2.9378057582999997,0,0,0,0,0,0,0,0,0,1,0,0,5.877782,6.737647999999997,7.469295000000002
400,82.88713779714286,23.844434725714283,6.414991462571428,1.7186168552857144,2.799579310714285,3.4121949784285714,10.113518122285717,3.327639253428571,15.052218155714288,40.96009763714285,-7.658947667714286,0,0,0,0,0,0,1,0,0,0,0,0,5.994124285714286,6.76957,7.294561428571428
401,109.36901444,15.572820958,6.668692504000001,3.794260453,2.9149200146000003,7.0552529777999995,2.7937790608,3.7257734068,2.0395471766,55.712722514,-4.2620949718,0,0,0,0,0,0,0,1,0,0,0,0,5.882073999999999,7.401153999999999,8.987888000000002
402,195.37452762857143,18.16047729857143,4.992415559428571,1.0714274692,0.9982316650571428,17.405284574285712,8.39914340557143,1.1811612995857144,0.4933784928000001,41.071203162857145,14.453906224285715,0,0,0,1,0,0,0,0,0,0,0,0,3.743538571428572,4.340894285714286,4.806684285714286
403,39.184246350500004,30.537623319,3.84219954645,5.535231168249998,1.7331610460899998,6.057883312349999,11.714619179000001,6.905755313199999,6.244785412149999,39.040692889,27.026588638500005,0,0,0,0,0,0,0,0,0,0,0,1,6.546561,7.765892500000001,9.1058175
404,332.07625975714285,21.639470747142855,7.15236903557143,6.365336226285715,2.229348577714286,21.80956985,14.832901395714286,0.7658170225285714,1.2288855838142856,47.88399018571429,3.846455871142857,0,1,0,0,0,0,0,0,0,0,0,0,5.180721428571427,6.445711428571428,7.413924285714287
405,104.15504178333332,10.978205398333335,2.2763959075,2.2564166795,0.432876335,2.9262007603333333,6.940330196999999,1.2274154521666667,2.1334022816666667,55.75268627666666,-4.11763672,0,0,0,0,0,0,0,1,0,0,0,0,6.188086666666668,7.823123333333332,9.30401
406,363.7530864625,10.358989675375,5.985635427,1.609386095625,1.377860425825,43.61133534125,4.220172305875,2.01530790625,0.99087691565,48.97599521875,6.58772463825,0,1,0,0,0,0,0,0,0,0,0,0,5.502147500000001,6.7353000000000005,7.6285324999999995
407,31.5097906125,29.476197221875,6.9531819498125005,7.1694246228125,9.64197401025,8.36371996475,9.176431980875,2.2231973095625,4.44548747025,56.68057817125,-3.3432970395000003,0,0,0,0,0,0,0,1,0,0,0,0,5.521638125,6.70318875,7.973144375
408,77.8728452968085,17.06748791595745,4.357268801319149,1.2739963374553194,4.13388241612766,4.2026386612765965,3.701943482765957,4.422568694106383,4.391244378680851,42.67138044553192,-1.5933283957021271,0,0,0,0,0,0,0,0,0,1,0,0,7.279678723404257,8.034124255319146,9.019204893617015
409,11.971407433333333,11.59597318777778,1.7374517779833336,2.2715597082777785,1.3092060205277778,44.77920245999999,1.8912323819499999,1.5189531211555556,5.953569445944447,40.33188634055555,27.83845169944445,0,0,0,0,0,0,0,0,0,0,0,1,6.805420555555554,7.720447777777776,8.321592222222222
